company,agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Soddy Daisy Police Department,Lookout Mountain Fire Department,Career,17,710 Scenic HWY, ,Lookout Mountain,TN,37350-1457,710 Scenic HWY, , ,Lookout Mountain,TN,Hamilton,37350-1457,423-821-1226,423-821-3193,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"710 Scenic HWY, Lookout Mountain, TN 37350-1457",34.9952957,-85.35366270000002
Soddy Daisy Police Department,McMinnville Fire Department,Career,32,313 E Main ST, ,McMinnville,TN,37110, , ,PO Box 7088,McMinnville,TN,Warren,37111-7088,931-473-3435,931-473-9150,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ," , McMinnville, TN 37111-7088",35.69,-85.78
Soddy Daisy Police Department,Oak Ridge National Laboratory Fire Department,Career,43,1 Bethel Valley RD, ,Oak Ridge,TN,37831-6307, , ,PO Box 2008,Oak Ridge,TN,Roane,37831-2008,865-574-5678,865-241-5169,Federal government (Executive branch agency fire department), , ," , Oak Ridge, TN 37831-2008",36.01,-84.27
Soddy Daisy Police Department,Sevierville Fire Department,Career,54,1162 Dolly Parton PKWY, ,Sevierville,TN,37862,1162 Dolly Parton PKWY, , ,Sevierville,TN,Sevier,37862-3711,865-453-9276, ,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"1162 Dolly Parton PKWY, Sevierville, TN 37862-3711",35.8649557,-83.5332536
Soddy Daisy Police Department,Signal Mountain Fire Department,Career,29,1111 Ridgeway AVE, ,Signal Mountain,TN,37377-3146,1111 Ridgeway AVE, , ,Signal Mountain,TN,Hamilton,37377-3146,423-886-7075,423-886-1608,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"1111 Ridgeway AVE, Signal Mountain, TN 37377-3146",35.1691003,-85.3352965
Soddy Daisy Police Department,Smyrna Fire Department,Career,94,315 S Lowry ST, ,Smyrna,TN,37167-3416,315 S Lowry ST, , ,Smyrna,TN,Rutherford,37167-3416,615-459-9735,615-459-9747,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.townofsmyrna.org/departments/fire, ,"315 S Lowry ST, Smyrna, TN 37167-3416",35.9742846,-86.5103223
Victoria Police Department,San Antonio Park Rangers,Special jurisdiction,112, , , , , ,600 Hemisfair Park  No. 337, , ,San Antonio,TX,Bexar,78205, , , , ,48029,"600 Hemisfair Park  No. 337, San Antonio, TX 78205",29.41902109999999,-98.4856345
Victoria Police Department,Victoria Police Department,Local police department,106, , , , , ,P.O. Box V, , ,Victoria,TX,Victoria,77901, , , , ,48469,"P.O. Box V, Victoria, TX 77901",28.80663839999999,-96.9960925
Victoria Police Department,Comal County Sheriff's Office,Sheriff's office,96, , , , , ,3005 W San Antonio St, , ,New Braunfels,TX,Comal,78130, , , , ,48091,"3005 W San Antonio St, New Braunfels, TX 78130",29.68057319999999,-98.1511822
Victoria Police Department,San Marcos Police Department,Local police department,95, , , , , ,2300 S. Ih-35, , ,San Marcos,TX,Hays,78666, , , , ,48209,"2300 S. Ih-35, San Marcos, TX 78666",29.8546291,-97.9574667
Victoria Police Department,Victoria County Sheriff's Office,Sheriff's office,95, , , , , ,101 N Glass St, , ,Victoria,TX,Victoria,77901, , , , ,48469,"101 N Glass St, Victoria, TX 77901",28.8002906,-97.0086053
Victoria Police Department,New Braunfels Police Department,Local police department,92, , , , , ,1488 S. Seguin Ave., , ,New Braunfels,TX,Comal,78130, , , , ,48091,"1488 S. Seguin Ave., New Braunfels, TX 78130",29.6878181,-98.1093669
Victoria Police Department,Guadalupe County Sheriff's Office,Sheriff's office,75, , , , , ,565 River Rd, , ,Seguin,TX,Guadalupe,78155, , , , ,48187,"565 River Rd, Seguin, TX 78155",29.5537456,-98.0188646
Victoria Police Department,San Antonio I.S.D. Police Dept.,Special jurisdiction,71, , , , , ,1702 N. Alamo, , ,San Antonio,TX,Bexar,78215, , , , ,48029,"1702 N. Alamo, San Antonio, TX 78215",29.4413275,-98.475801
Victoria Police Department,Bastrop County Sheriff's Office,Sheriff's office,69, , , , , ,200 Jackson St, , ,Bastrop,TX,Bastrop,78602, , , , ,48021,"200 Jackson St, Bastrop, TX 78602",30.1015906,-97.3086258
Victoria Police Department,Rosenberg Police Department,Local police department,63, , , , , ,2120 4Th St., , ,Rosenberg,TX,Fort Bend,77471, , , , ,48157,"2120 4Th St., Rosenberg, TX 77471",29.545918,-95.806096
Victoria Police Department,Nueces County Sheriff's Office,Sheriff's office,60, , , , , ,901 Leopard St,PO Box 1940, ,Corpus Christi,TX,Nueces,78401, , , , ,48355,"901 Leopard St, Corpus Christi, TX 78401",27.7949362,-97.4003847
Victoria Police Department,Alamo Community College District Police,Special jurisdiction,55, , , , , ,"201 W Sheridan, Bldg C", , ,San Antonio,TX,Bexar,78204, , , , ,48029,"201 W Sheridan, Bldg C, San Antonio, TX 78204",29.4163997,-98.4978584
Victoria Police Department,Schertz Police Department,Local police department,44, , , , , ,1404 Schertz Parkway, , ,Schertz,TX,Guadalupe,78154, , , , ,48187,"1404 Schertz Parkway, Schertz, TX 78154",29.5651533,-98.2701596
Victoria Police Department,Lake Jackson Police Department,Local police department,44, , , , , ,5A Oak Drive, , ,Lake Jackson,TX,Brazoria,77566, , , , ,48039,"5A Oak Drive, Lake Jackson, TX 77566",29.0370899,-95.4491541
Victoria Police Department,Katy Police Department,Local police department,43, , , , , ,5456 Franz Rd., , ,Katy,TX,Harris,77493, , , , ,48201,"5456 Franz Rd., Katy, TX 77493",29.8019296,-95.8196682
Victoria Police Department,San Patricio County Sheriff's Office,Sheriff's office,42, , , , , ,300 N Rachal St,PO Box 1382, ,Sinton,TX,San Patricio,78387, , , , ,48409,"300 N Rachal St, Sinton, TX 78387",28.0397965,-97.509633
Victoria Police Department,Seguin Police Department,Local police department,41, , , , , ,350 N. Guadalupe Street, , ,Seguin,TX,Guadalupe,78155, , , , ,48187,"350 N. Guadalupe Street, Seguin, TX 78155",29.5714634,-97.9698966
Victoria Police Department,Wharton County Sheriff's Office,Sheriff's office,40, , , , , ,Po Box 726,315 E Elm, ,Wharton,TX,Wharton,77488, , , , ,48481,"Po Box 726, Wharton, TX 77488",29.3116366,-96.1027371
Victoria Police Department,Austin County Sheriff's Office,Sheriff's office,38, , , , , ,417 N Chesley St, , ,Bellville,TX,Austin,77418, , , , ,48015,"417 N Chesley St, Bellville, TX 77418",29.9578573,-96.2634008
Victoria Police Department,Alice Police Department,Local police department,37, , , , , ,415 East Main, , ,Alice,TX,Jim Wells,78332, , , , ,48249,"415 East Main, Alice, TX 78332",27.7503915,-98.0726896
Victoria Police Department,Angleton Police Department,Local police department,37, , , , , ,104 Cannan Dr., , ,Angleton,TX,Brazoria,77515, , , , ,48039,"104 Cannan Dr., Angleton, TX 77515",29.1818491,-95.4300395
Victoria Police Department,Bay City Police Department,Local police department,35, , , , , ,501 Third St, , ,Bay City,TX,Matagorda,77414, , , , ,48321,"501 Third St, Bay City, TX 77414",28.9783161,-95.9832623
Victoria Police Department,Matagorda County Sheriff's Office,Sheriff's office,34, , , , , ,2308 Ave F, , ,Bay City,TX,Matagorda,77414, , , , ,48321,"2308 Ave F, Bay City, TX 77414",28.980034,-95.970329
Victoria Police Department,Corpus Christi I.S.D. Police Dept.,Special jurisdiction,32, , , , , ,450 Sunbelt, , ,Corpus Christi,TX,Nueces,78408, , , , ,48355,"450 Sunbelt, Corpus Christi, TX 78408",27.7961164,-97.4564082
Victoria Police Department,Live Oak Police Department,Local police department,30, , , , , ,8001 Shin Oak, , ,Live Oak,TX,Bexar,78233, , , , ,48029,"8001 Shin Oak, Live Oak, TX 78233",29.554155,-98.3292239
Victoria Police Department,Richmond Police Department,Local police department,30, , , , , ,207 Summit Street, , ,Richmond,TX,Fort Bend,77469, , , , ,48157,"207 Summit Street, Richmond, TX 77469",29.5821811,-95.7607832
Victoria Police Department,El Campo Police Department,Local police department,29, , , , , ,303 E. Jackson, , ,El Campo,TX,Wharton,77437, , , , ,48481,"303 E. Jackson, El Campo, TX 77437",29.1986779,-96.2677061
Victoria Police Department,Atascosa County Sheriff's Office,Sheriff's office,29, , , , , ,1108 Campbell Ave, , ,Jourdanton,TX,Atascosa,78026, , , , ,48013,"1108 Campbell Ave, Jourdanton, TX 78026",28.91758999999999,-98.5451557
Victoria Police Department,Universal City Police Department,Local police department,29, , , , , ,2150 Universal City Blvd., , ,Universal City,TX,Bexar,78148, , , , ,48029,"2150 Universal City Blvd., Universal City, TX 78148",29.5569196,-98.3079632
Victoria Police Department,Texas State University at San Marcos Police Department,Special jurisdiction,29, , , , , ,601 University Drive, , ,San Marco,TX,Hays,78666, , , , ,48209,"601 University Drive, San Marco, TX 78666",29.8881262,-97.9384555
Victoria Police Department,Freeport Police Department,Local police department,28, , , , , ,16 Main Street, , ,Freeport,TX,Brazoria,77541, , , , ,48039,"16 Main Street, Freeport, TX 77541",28.9541368,-95.3596617
Victoria Police Department,Clute Police Department,Local police department,28, , , , , ,P. O. Box 997, , ,Clute,TX,Brazoria,77531, , , , ,48039,"P. O. Box 997, Clute, TX 77531",29.0190224,-95.4044268
Victoria Police Department,Jim Wells County Sheriff's Office,Sheriff's office,27, , , , , ,300 N Cameron St,PO Box 1286, ,Alice,TX,Jim Wells,78332, , , , ,48249,"300 N Cameron St, Alice, TX 78332",27.7534679,-98.0697605
Victoria Police Department,Caldwell County Sheriff's Office,Sheriff's office,27, , , , , ,54 N Franklin,P.O. Box 158, ,Lockhart,TX,Caldwell,78644, , , , ,48055,"54 N Franklin, Lockhart, TX 78644",29.8920276,-97.6701626
Victoria Police Department,Wilson County Sheriff's Office,Sheriff's office,26, , , , , ,925 Pierce St, , ,Floresville,TX,Wilson,78114, , , , ,48493,"925 Pierce St, Floresville, TX 78114",29.1335781,-98.1561192
Victoria Police Department,Selma Police Department,Local police department,25, , , , , ,201 N. Webb Street, , ,Selma,TX,Guadalupe,78154, , , , ,48187,"201 N. Webb Street, Selma, TX 78154",29.5867428,-98.3028587
Victoria Police Department,Kyle Police Department,Local police department,24, , , , , ,P. O. Box 40, , ,Kyle,TX,Hays,78640, , , , ,48209,"P. O. Box 40, Kyle, TX 78640",29.9891052,-97.8772267
Victoria Police Department,Lockhart Police Department,Local police department,23, , , , , ,214 Bufkin Ln., , ,Lockhart,TX,Caldwell,78644, , , , ,48055,"214 Bufkin Ln., Lockhart, TX 78644",29.8655227,-97.665069
Victoria Police Department,Aransas Pass Police Department,Local police department,23, , , , , ,600 Cleveland Blvd, , ,Aransas Pass,TX,San Patricio,78336, , , , ,48409,"600 Cleveland Blvd, Aransas Pass, TX 78336",27.9103536,-97.1499294
Victoria Police Department,Beeville Police Department,Local police department,23, , , , , ,402 N. Washington, , ,Beeville,TX,Bee,78102, , , , ,48025,"402 N. Washington, Beeville, TX 78102",28.4049502,-97.7505404
Victoria Police Department,Robstown Police Department,Local police department,23, , , , , ,P. O. Box 626,430 E. MAIN ST., ,Robstown,TX,Nueces,78380, , , , ,48355,"P. O. Box 626, Robstown, TX 78380",27.7903032,-97.6688843
Victoria Police Department,Wharton Police Department,Local police department,23, , , , , ,1407 N. Richman Rd., , ,Wharton,TX,Wharton,77488, , , , ,48481,"1407 N. Richman Rd., Wharton, TX 77488",29.3237841,-96.1008464
Victoria Police Department,Portland Police Department,Local police department,23, , , , , ,773 E Grand River Ave, , ,Portland,TX,San Patricio,78374, , , , ,48409,"773 E Grand River Ave, Portland, TX 78374",27.8772463,-97.3238805
Victoria Police Department,Rockport Police Department,Local police department,22, , , , , ,714 East Concho, , ,Rockport,TX,Aransas,78382, , , , ,48007,"714 East Concho, Rockport, TX 78382",28.0257571,-97.0539614
Victoria Police Department,Aransas County Sheriff's Office,Sheriff's office,22, , , , , ,301 N Live Oak St, , ,Rockport,TX,Aransas,78382, , , , ,48007,"301 N Live Oak St, Rockport, TX 78382",28.0255244,-97.0528594
Victoria Police Department,Fort Bend County Constable Pct. 1,Constable/marshal,22, , , , , ,301 Jackson, , ,Richmond,TX,Fort Bend,77469, , , , ,48157,"301 Jackson, Richmond, TX 77469",29.5817908,-95.7608308
Victoria Police Department,Bee County Sheriff's Office,Sheriff's office,21, , , , , ,1511 E Toledo St, , ,Beeville,TX,Bee,78102, , , , ,48025,"1511 E Toledo St, Beeville, TX 78102",28.4064025,-97.7303639
Victoria Police Department,Colorado County Sheriff's Office,Sheriff's office,20, , , , , ,2215 Walnut St,PO Box 607, ,Columbus,TX,Colorado,78934, , , , ,48089,"2215 Walnut St, Columbus, TX 78934",29.7027408,-96.5738145
Victoria Police Department,Bexar County Constable Pct. 4,Constable/marshal,20, , , , , ,2711 S.E. Loop 410, , ,San Antonio,TX,Bexar,78222, , , , ,48029,"2711 S.E. Loop 410, San Antonio, TX 78222",29.3935636,-98.3902223
Victoria Police Department,Judson I.S.D. Police Dept.,Special jurisdiction,20, , , , , ,210 School St., , ,Converse,TX,Bexar,78109, , , , ,48029,"210 School St., Converse, TX 78109",29.50911439999999,-98.3108301
Victoria Police Department,Port Lavaca Police Department,Local police department,19, , , , , ,202 North Virginia, , ,Port Lavaca,TX,Calhoun,77979, , , , ,48057,"202 North Virginia, Port Lavaca, TX 77979",28.6160065,-96.626779
Victoria Police Department,Fayette County Sheriff's Office,Sheriff's office,19, , , , , ,Po Box 509, , ,La Grange,TX,Fayette,78945, , , , ,48149,"Po Box 509, La Grange, TX 78945",29.9055033,-96.876647
Victoria Police Department,Harlandale I.S.D. Police Dept.,Special jurisdiction,18, , , , , ,632 West Vestal  Place, , ,San Antonio,TX,Bexar,78221, , , , ,48029,"632 West Vestal  Place, San Antonio, TX 78221",29.3463195,-98.5138705
Victoria Police Department,Cibolo Police Department,Local police department,18, , , , , ,P. O. Box 826, , ,Cibolo,TX,Guadalupe,78108, , , , ,48187,"P. O. Box 826, Cibolo, TX 78108",29.5682752,-98.2322355
Victoria Police Department,Bastrop Police Department,Local police department,18, , , , , ,202 E. Jefferson St., , ,Bastrop,TX,Bastrop,78602, , , , ,48021,"202 E. Jefferson St., Bastrop, TX 78602",30.1138037,-97.3163503
Victoria Police Department,Sealy Police Department,Local police department,18, , , , , ,201 Second Street, , ,Sealy,TX,Austin,77474, , , , ,48015,"201 Second Street, Sealy, TX 77474",29.78234089999999,-96.1569468
Victoria Police Department,Pleasanton Police Department,Local police department,18, , , , , ,Po Box 399, , ,Pleasanton,TX,Atascosa,78064, , , , ,48013,"Po Box 399, Pleasanton, TX 78064",28.967194,-98.4786269
Victoria Police Department,Windcrest Police Department,Local police department,17, , , , , ,8601 Midcrown, , ,Windcrest,TX,Bexar,78239, , , , ,48029,"8601 Midcrown, Windcrest, TX 78239",29.5166069,-98.3816287
Victoria Police Department,Gonzales Police Department,Local police department,17, , , , , ,P. O. Box 547,716 ST. PAUL, ,Gonzales,TX,Gonzales,78629, , , , ,48177,"P. O. Box 547, Gonzales, TX 78629",29.5016257,-97.4524926
Victoria Police Department,Calhoun County Sheriff's Office,Sheriff's office,17, , , , , ,Po Box 340, , ,Port Lavaca,TX,Calhoun,77979, , , , ,48057,"Po Box 340, Port Lavaca, TX 77979",28.6149968,-96.6260892
Victoria Police Department,Texas A & M University - Corpus Christi Police Dept.,Special jurisdiction,16, , , , , ,6300 Ocean Drive, , ,Corpus Christi,TX,Nueces,78412, , , , ,48355,"6300 Ocean Drive, Corpus Christi, TX 78412",27.7127994,-97.3241155
Victoria Police Department,Jackson County Sheriff's Office,Sheriff's office,15, , , , , ,Po Box 98, , ,Edna,TX,Jackson,77957, , , , ,48239,"Po Box 98, Edna, TX 77957",28.9785947,-96.6460877
Victoria Police Department,Gonzales County Sheriff's Office,Sheriff's office,15, , , , , ,Po Box 1757,1713 E Sarah DeWitt Dr, ,Gonzales,TX,Gonzales,78629, , , , ,48177,"Po Box 1757, Gonzales, TX 78629",29.5016257,-97.4524926
Victoria Police Department,Floresville Police Department,Local police department,15, , , , , ,920 C Street, , ,Floresville,TX,Wilson,78114, , , , ,48493,"920 C Street, Floresville, TX 78114",29.1322143,-98.1594217
Victoria Police Department,Luling Police Department,Local police department,15, , , , , ,1800 East Pierce, , ,Luling,TX,Caldwell,78648, , , , ,48055,"1800 East Pierce, Luling, TX 78648",29.6749087,-97.633336
Victoria Police Department,Refugio County Sheriff's Office,Sheriff's office,15, , , , , ,Po Box 1022,808 Commerce St, ,Refugio,TX,Refugio,78377, , , , ,48391,"Po Box 1022, Refugio, TX 78377",28.3052838,-97.2752704
Victoria Police Department,Blinn Junior College Police Dept.,Special jurisdiction,15, , , , , ,902 College Avenue, , ,Brenham,TX,Washington,77833, , , , ,48477,"902 College Avenue, Brenham, TX 77833",30.1593762,-96.4062493
Victoria Police Department,Converse Police Department,Local police department,-9, , , , , ,402 S. Seguin, , ,Converse,TX,Bexar,78109, , , , ,48029,"402 S. Seguin, Converse, TX 78109",29.51533569999999,-98.3109189
Victoria Police Department,Kenedy Police Department,Local police department,-9, , , , , ,303 W. Main, , ,Kenedy,TX,Karnes,78119, , , , ,48255,"303 W. Main, Kenedy, TX 78119",28.818163,-97.8503526
Victoria Police Department,Waelder Police Department,Local police department,-9, , , , , ,P. O. Box 427, , ,Waelder,TX,Gonzales,78959, , , , ,48177,"P. O. Box 427, Waelder, TX 78959",29.6952312,-97.2986015
Victoria Police Department,Victoria College Police Dept.,Special jurisdiction,-9, , , , , ,2200 E. Red River, , ,Victoria,TX,Victoria,77901, , , , ,48469,"2200 E. Red River, Victoria, TX 77901",28.8162652,-96.9807601
Victoria Police Department,Jim Wells County Constable Pct. 1,Constable/marshal,-9, , , , , ,200 N. Almond, , ,Alice,TX,Jim Wells,78332, , , , ,48249,"200 N. Almond, Alice, TX 78332",27.7526488,-98.0705484
